"available","availableText","brand","ean","endedDate","itemLocation","itemNumber","mpn","price","priceWithCurrency","seller","sold","subTitle","title","type","upc","url","wasPrice","wasPriceWithCurrency","whyToBuy/0","whyToBuy/1","whyToBuy/2","whyToBuy/3","whyToBuy/4","whyToBuy/5"
,,,,,"Caldwell, Idaho, United States","275502898690",,"2000","US $2,000.00","juspimp84",,"","2021-22 Donruss Qatar Soccer Jude Bellingham PINK LASER 06/25 SSP PSA 10 Pop. 2","Sports Trading Card",,"https://www.ebay.com/itm/275502898690",,,"Ships from United States",,,,,
,,,,,"Fort Myers, Florida, United States","275030875589",,"2000","US $2,000.00","irishhosta",,"","2015 ITG SUPERLATIVE FAMOUS FABRICS GOLD 1/1 ~ DRYDEN/PLANTE/PRICE/ROY ~ BVG 9.5","Sports Trading Card",,"https://www.ebay.com/itm/275030875589",,,"Free shipping and returns","Ships from United States",,,,
,,,,,"Tujunga, California, United States","194044424710",,"2000","US $2,000.00","cardkings23",,"","Ja Morant 2019-20 Donruss Orange Laser AUTOGRAPH PSA 9","Sports Trading Card",,"https://www.ebay.com/itm/194044424710",,,"Ships from United States","13 watchers",,,,
,,,,,"Phoenix, Arizona, United States","325346191474",,"2000","US $2,000.00","spokecoslabs",,"","2020-21 Contenders Draft Tyrese Haliburton Rookie Blue Shimmer Auto /15 PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/325346191474",,,"Ships from United States",,,,,
,,,,,"Kearney, Missouri, United States","284898296421",,"2000","US $2,000.00","parallelsportscards",,"","2020 Plates & Patches JUSTIN HERBERT #RPA-JH Rookie Patch Auto RPA /99 BGS 9.5","Sports Trading Card",,"https://www.ebay.com/itm/284898296421",,,"Ships from United States","28 watchers",,,,
,,,,,"Fort Myers, Florida, United States","274948396632",,"2000","US $2,000.00","irishhosta",,"","1974 O-PEE-CHEE 100 BOBBY ORR KSA 9.5 NEAR GEM MINT 100% ORIGINAL FACTORY CUT HQ","Sports Trading Card",,"https://www.ebay.com/itm/274948396632",,,"Free shipping and returns","Ships from United States",,,,
,,,,,"Glen Ridge, New Jersey, United States","394245881160",,"2000","US $2,000.00","jets_mamba",,"","2020 Panini Flawless Mahomes Wilson Jackson Triple Patches Sapphire /10 PSA 9 💥","Sports Trading Card",,"https://www.ebay.com/itm/394245881160",,,"Ships from United States",,,,,
,,,,,"Dallas, Texas, United States","403889833467",,"2000","US $2,000.00","reecerabin31",,"","Joey Bart 2021 Bowman Chrome SUPERFRACTOR 1/1 RC Rookie #23 SGC Authentic SHARP","Sports Trading Card",,"https://www.ebay.com/itm/403889833467",,,"Ships from United States",,,,,
,,,,,"Irvine, California, United States","185622030021",,"2000","US $2,000.00","the.cardbin",,"","Jalen Green Donruss Elite Aspirations Red Die Cut /99 POP 1","Sports Trading Card","Does not apply","https://www.ebay.com/itm/185622030021",,,"Ships from","United States",,,,
,,,,,"Staten Island, New York, United States","255781108684",,"2000","US $2,000.00","onepizza",,"","2020-21 Panini Prizm Orange Prizm Kobe Bryant #15 37/49 AGS 10 GEM MT","Sports Trading Card",,"https://www.ebay.com/itm/255781108684",,,,,,,,
,,,,,"Staten Island, New York, United States","255780974781",,"2000","US $2,000.00","onepizza",,"","2014 PANINI THREADS JERSEY BLACK BOX ANDREW WIGGINS #37 RC PSA 8 NM-MT","Sports Trading Card",,"https://www.ebay.com/itm/255780974781",,,"Ships from United States",,,,,
,,,,,"Burke, Virginia, United States","204094731362",,"2000","US $2,000.00","bomca_14",,"","JEVON HOLLAND 2021 Panini Prizm GOLD AUTO /10 PSA 10!!! Miami Dolphins","Sports Trading Card",,"https://www.ebay.com/itm/204094731362",,,"Ships from United States","19 watchers",,,,
,,,,,"West Covina, California, United States","265740513306",,"2000","US $2,000.00","123kid90",,"","Panini Prizm 2019 Stephen Curry Green Shimmer 25/25 PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/265740513306",,,"Ships from United States",,,,,
,,,,,"Staten Island, New York, United States","255781027571",,"2000","US $2,000.00","onepizza",,"","2021 NATIONAL TREASURE RPA 4/49 PURPLE IAN BOOK #182 RC PSA 10 GEM MT","Sports Trading Card",,"https://www.ebay.com/itm/255781027571",,,"Ships from United States",,,,,
,,,,,"Opelika, Alabama, United States","265741440716",,"2000","US $2,000.00","greatcustomstuff_14",,"","STEPHEN CURRY 2017-18 PANINI PRIZM FUNDAMENTALS RED SHIMMER PRIZM #/8 BGS 9.5","Sports Trading Card",,"https://www.ebay.com/itm/265741440716",,,"Ships from United States",,,,,
,,,,,"Minneapolis, Minnesota, United States","314235389376",,"2000","US $2,000.00","concretegamer",,"","2020 Optic Justin Jefferson Black Pandora Prizm RC PSA 10 “POP 1 "" Vikings","Sports Trading Card",,"https://www.ebay.com/itm/314235389376",,,"Ships from United States","6 watchers",,,,
,,,,,"Halifax, Virginia, United States","324489714287",,"2000","US $2,000.00","michamcdow",,"","1987 Topps Traded Tiffany Greg Maddux ROOKIE RC #70T PSA 10 GEM MINT","Sports Trading Card",,"https://www.ebay.com/itm/324489714287",,,"Ships from United States","14 watchers",,,,
,,,,,"Seekonk, Massachusetts, United States","175204653331",,"2000","US $2,000.00","bowye-thoma",,"","2014 topps supreme auto quad relic red patch ODELL BECKHAM JR. ROOKIE BGS 8.5 1/","Sports Trading Card",,"https://www.ebay.com/itm/175204653331",,,"Ships from United States",,,,,
,,,,,"Shelbyville, Tennessee, United States","203793583543",,"2000","US $2,000.00","miljosh.euhex",,"","2016 Panini Infinity(Elements) Dak Prescott Rookie Chrome Auto /288 PSA 10 POP 5","Sports Trading Card",,"https://www.ebay.com/itm/203793583543",,,"Ships from United States",,,,,
,,,,,"Staten Island, New York, United States","255780892233",,"2000","US $2,000.00","onepizza",,"","2019 NATIONAL TREASURES ROOKIE PATCH AUTOGRAPH KYLE GUY 74/99 #142 PSA 10 GEM MT","Sports Trading Card",,"https://www.ebay.com/itm/255780892233",,,"Ships from United States",,,,,
,,,,,"Ponte Vedra, Florida, United States","295160895435",,"2000","US $2,000.00","floridagatormd",,"","2020 Panini Chronicles Prizm Black Justin Herbert RC Silver PSA 10 Rookie","Sports Trading Card",,"https://www.ebay.com/itm/295160895435",,,"Ships from United States",,,,,
,,,,,"Riverside, California, United States","185427727540",,"2000","US $2,000.00","themeccaofsportscards",,"","2017 Panini Flawless EMERALD Gemstone Chris Godwin RC /5 PSA 10 *POP 1* 🔥","Sports Trading Card",,"https://www.ebay.com/itm/185427727540",,,"Ships from United States",,,,,
,,,,,"Alexandria, Virginia, United States","275120493875",,"2000","US $2,000.00","lumikuke",,"","2007 Topps Dan Marino, Joe Namath 1/1 auto printing plate BGS 8.5 Dolphins Jets!","Sports Trading Card",,"https://www.ebay.com/itm/275120493875",,,"Ships from United States",,,,,
,,,,,"Summerville, South Carolina, United States","225257396380",,"2000","US $2,000.00","camism_11",,"","LUIS ARRAEZ PSA 10 2017 BOWMAN CHROME #LA PROSPECT ORANGE REFRACTOR AUTO","Sports Trading Card",,"https://www.ebay.com/itm/225257396380",,,"Ships from United States",,,,,
,,,,,"Arlington, Texas, United States","265995046254",,"2000","US $2,000.00","alotofrookies",,"","1981 Topps #216 Joe Montana Rookie Card BGS BCCG 10 Mint++",,"Does Not Apply","https://www.ebay.com/itm/265995046254",,,"Ships from United States","10 watchers",,,,
,,,,,"Matawan, New Jersey, United States","295283390619",,"2000","US $2,000.00","santiago_sports",,"","1998 Bowmans Best Rasheed Wallace Atomic Refractor /100 PSA 10 POP 1 ! RARE !","Sports Trading Card",,"https://www.ebay.com/itm/295283390619",,,"Returns accepted","Ships from United States",,,,
,,,,,"Madison, New Jersey, United States","255097494967",,"2000","US $2,000.00","bdubs3316",,"","2009 Topps Mayo Matthew Stafford Auto #MAMS BGS 9.5 / 10  ** POP 1 **","Sports Trading Card",,"https://www.ebay.com/itm/255097494967",,,"6","Watchers",,,,
,,,,,"Buffalo, New York, United States","394168510472",,"2000","US $2,000.00","toptradingsports",,"","2020 Donruss Optic Tua Tagovailoa Orange Scope Prizm /79 Rated Rookie RC #152","Sports Trading Card",,"https://www.ebay.com/itm/394168510472",,,"Ships from United States",,,,,
,,,,,"Flower Mound, Texas, United States","304567136283",,"2000","US $2,000.00","comic-warehouse",,"","1955 Topps All-American #37 Jim Thorpe (HOF) PSA 7 Football Card","Sports Trading Card",,"https://www.ebay.com/itm/304567136283",,,"7","Watchers",,,,
,,,,,"Ventura, California, United States","284936032808",,"2000","US $2,000.00","cotchobbies",,"","2022 Bowman Chrome Green Mojo Refractor Auto Joshua Baez PSA 9  Cardinals /99","Sports Trading Card",,"https://www.ebay.com/itm/284936032808",,,,,,,,
,,,,,"Los Angeles, California, United States","185468642146",,"2000","US $2,000.00","greenfankc",,"","2021 Bowman Chrome Jeferson Quero Gold Refractor Auto 42/50 PSA 10 Gem Mint",,,"https://www.ebay.com/itm/185468642146",,,"Ships from","United States",,,,
,,,,,"Arlington, Texas, United States","265457854380",,"2000","US $2,000.00","alotofrookies",,"","1968 Topps #247 Johnny Bench Rookie Card BGS BCCG 9 Near Mint+",,"Does Not Apply","https://www.ebay.com/itm/265457854380",,,"Ships from United States","9 watchers",,,,
,,,,,"Las Vegas, Nevada, United States","314151850947",,"2000","US $2,000.00","psa-set-registry",,"","KEVIN DURANT 2007 TOPPS PRESS PLATE MAGENTA 1/1 ROOKIE RC RARE EDITION 7.5 1of1","Sports Trading Card",,"https://www.ebay.com/itm/314151850947",,,"Ships from United States",,,,,
,,,,,"Marion, Ohio, United States","394339099362",,"2000","US $2,000.00","killuas_cards",,"","Darius Garland Rookie Kaboom BGS 9.5 ~ 2019-20 Panini Crown Royale #22","Sports Trading Card","Does Not Apply","https://www.ebay.com/itm/394339099362",,,"Ships from United States","22 watchers",,,,
,,,,,"Saint Paul, Minnesota, United States","125105640502",,"2000","US $2,000.00","cardsbh",,"","2019 Bowman Chrome 1st CJ Abrams Gold Wave Auto /50 BGS 9.5/10 Gem Mint Padres","Sports Trading Card",,"https://www.ebay.com/itm/125105640502",,,"Ships from United States","13 watchers",,,,
,,,,,"Derry, New Hampshire, United States","255614521602",,"1999","US $1,999.00","dondiegotrading",,"","2018 Panini Pro League Belgium #167 Jonathan David Rookie RC PSA 10 1st Sticker","Sports Trading Card",,"https://www.ebay.com/itm/255614521602",,,"Ships from","United States",,,,
,,,,,"Brooklyn, New York, United States","125320844249",,"2000","US $2,000.00","bkwarehouseoutlets",,"","Kobe Bryant 1996-97 LA Lakers Topps Rookie Card RC #138 PSA 10 GEM MINT","Sports Trading Card",,"https://www.ebay.com/itm/125320844249",,,"Ships from United States",,,,,
,,,,,"Odessa, Florida, United States","125421249160",,"2000","US $2,000.00","papayontrading",,"","2020 Panini Select Tom Brady Hot Stars Tie-Dye Prizm /25 PSA 10 Bucs/Pats","Sports Trading Card",,"https://www.ebay.com/itm/125421249160",,,"Ships from United States","5 watchers",,,,
,,,,,"Las Vegas, Nevada, United States","363984827830",,"2000","US $2,000.00","psa-set-registry",,"","RICHARD RIP HAMILTON 1999 SKYBOX PREMIUM 107 STAR RUBIES RC /45 RARE EDITION 8.5","Sports Trading Card",,"https://www.ebay.com/itm/363984827830",,,"Ships from United States",,,,,
,,,,,"Chattanooga, Tennessee, United States","403483443877",,"2000","US $2,000.00","horsepower_cards",,"","2019 Panini Spectra Cam Reddish RJ Barrett Dual Rookie Patch Auto Gold 4/5 PSA 9","Sports Trading Card",,"https://www.ebay.com/itm/403483443877",,,"Ships from United States","13 watchers",,,,
,,,,,"Brooklyn, New York, United States","125320849965",,"2000","US $2,000.00","bkwarehouseoutlets",,"","Kobe Bryant 1996-97 LA Lakers Topps Rookie Card RC #138 PSA 10 GEM MINT","Sports Trading Card",,"https://www.ebay.com/itm/125320849965",,,"Ships from United States",,,,,
,,,,,"Newton Center, Massachusetts, United States","124533404899",,"2000","US $2,000.00","dpearl212",,"","2017/18 Prizm Jayson Tatum Silver Prizm Rookie LOT OF 3 RC #16 PSA 9 INVEST!!!","Sports Trading Card",,"https://www.ebay.com/itm/124533404899",,,"Ships from United States","11 watchers",,,,
,,,,,"Azusa, California, United States","372655058205",,"1992","US $1,992.00","tcredhead",,"","FRANK NTILIKINA 2017-18 PANINI PRIZM LUCK LOTTERY BLACK PRIZM RC # 1 / 1 BGS 9","Sports Trading Card",,"https://www.ebay.com/itm/372655058205",,,"Ships from United States",,,,,
,,,,,"Brooklyn, New York, United States","125320829539",,"2000","US $2,000.00","bkwarehouseoutlets",,"","Kobe Bryant 1996-97 LA Lakers Topps Rookie Card RC #138 PSA 10 GEM MINT","Sports Trading Card",,"https://www.ebay.com/itm/125320829539",,,"Ships from United States",,,,,
,,,,,"Las Vegas, Nevada, United States","314193065215",,"2000","US $2,000.00","psa-set-registry",,"","LEBRON JAMES 2006 FLEER ULTRA #26 PLATINUM MEDALLION PARALLEL /100 PSA 9 TOUGH","Sports Trading Card",,"https://www.ebay.com/itm/314193065215",,,"Ships from United States","9 watchers",,,,
,,,,,"Las Vegas, Nevada, United States","363806943757",,"2000","US $2,000.00","psa-set-registry",,"","LARRY BIRD / JULIUS ERVING / MAGIC JOHNSON 1980 TOPPS ROOKIE RC EX-MT PSA 6 NBA","Sports Trading Card",,"https://www.ebay.com/itm/363806943757",,,"Ships from United States","12 watchers",,,,
,,,,,"Greenwood, Missouri, United States","304567983462",,"2000","US $2,000.00","courbre_96",,"","2020 Panini Select Football Patrick Mahomes II Premier Level Cosmic Prizm SSP","Sports Trading Card",,"https://www.ebay.com/itm/304567983462",,,"Ships from United States",,,,,
,,,,,"Dallas, Texas, United States","385239585164",,"2000","US $2,000.00","pinestreetbreakers",,"","2022 Bowman Chrome Sapphire Oscar Colas Orange Refractor Auto #13/25 PSA 9",,,"https://www.ebay.com/itm/385239585164",,,"Ships from United States",,,,,
,,,,,"Union, Missouri, United States","394169432375",,"2000","US $2,000.00","blues452",,"","Tyrese Haliburton Pen Pals auto gold","Sports Trading Card",,"https://www.ebay.com/itm/394169432375",,,,,,,,
,,,,,"Maryville, Missouri, United States","394373668501",,"1500","US $1,500.00US $2,000.00","natalimcki0",,"","Travis Kelce PSA 9 (Pop 1) 2018 Select Jersey Card /99","Sports Trading Card",,"https://www.ebay.com/itm/394373668501",,,"Ships from United States",,,,,
,,,,,"Alhambra, California, United States","133207468701",,"2000","US $2,000.00","noblerc",,"","Bo Jackson 2018 Topps Finest- Finest Hour Autograph Red Refractor Auto PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/133207468701",,,"Ships from United States","11 watchers",,,,
,,,,,"Las Vegas, Nevada, United States","254204346905",,"2000","US $2,000.00","vegasgoldenknightsfan",,"","2009 UD Signature Stars Bryce Harper USA patch autograph BGS 10 auto #/50","Sports Trading Card",,"https://www.ebay.com/itm/254204346905",,,"Ships from United States","6 watchers",,,,
,,,,,"Readyville, Tennessee, United States","134287533706",,"2000","US $2,000.00","punrichardson",,"","2021 Bowman Draft 1st Edition Michael Harris YELLOW FOIL /75 PSA 10 POP 1 Braves","Sports Trading Card",,"https://www.ebay.com/itm/134287533706",,,"Ships from United States",,,,,
,,,,,"Dallas, Texas, United States","265602352182",,"2000","US $2,000.00","ddbbbb",,"","FERNANDO TATIS JR 2019 STADIUM CLUB PHOTO VAR. WEARING SUNGLASSES #88 BGS 9.5","Sports Trading Card",,"https://www.ebay.com/itm/265602352182",,,"Ships from United States",,,,,
,,,,,"Phoenix, Arizona, United States","225035372098",,"2000","US $2,000.00","joejoemike",,"","2007-08 Kevin Durant SP Rookie RC Edition 94-95 Retro Autograph Auto BGS 9/10","Sports Trading Card",,"https://www.ebay.com/itm/225035372098",,,"Ships from United States","6 watchers",,,,
,,,,,"San Juan Capistrano, California, United States","115498569798",,"2000","US $2,000.00","lazanja",,"","2006 Topps Allen and Ginter Mike Tyson Autograph PSA/DNA PSA Grade 9 Auto 9","Sports Trading Card",,"https://www.ebay.com/itm/115498569798",,,"Ships from United States","5 watchers",,,,
,,,,,"Arlington, Texas, United States","265837700554",,"2000","US $2,000.00","alotofrookies",,"","1971 Topps #100 Pete Rose Card BGS BCCG 9 Mint+",,"Does Not Apply","https://www.ebay.com/itm/265837700554",,,"Ships from United States",,,,,
,,,,,"Gainesville, Virginia, United States","353863520993",,"2000","US $2,000.00","shoebox_07",,"","2020 CHRONICLES DAVID BECKHAM HISTORIC ROOKIE TICKET59/99 HGA MT 9.5 AUTO POP 1","Sports Trading Card",,"https://www.ebay.com/itm/353863520993",,,"Ships from United States","6 watchers",,,,
,,,,,"Riverside, California, United States","304230670850",,"2000","US $2,000.00","stegar-9491",,"","2014 Mookie Betts Topps Update Rookie Blue Border (Pop 1 )","Sports Trading Card",,"https://www.ebay.com/itm/304230670850",,,"Ships from United States",,,,,
,,,,,"Smithfield, Rhode Island, United States","133939089569",,"2000","US $2,000.00","explore5623",,"","2019-20 Mosaic Basketball Ja Morant Genesis Rookie PSA 9 Mint. Free Shipping.","Sports Trading Card",,"https://www.ebay.com/itm/133939089569",,,"26","Watchers",,,,
,,,,,"Austin, Texas, United States","385288788376",,"1298","US $1,298.00US $2,000.00","cinpopf_0",,"","2022 Panini National 2021 VIP Gold Vinyl Prizm #34 Allen Iverson 1/1 Gem Mint 10","Sports Trading Card",,"https://www.ebay.com/itm/385288788376",,,"Ships from United States",,,,,
,,,,,"Opelika, Alabama, United States","255442613202",,"2000","US $2,000.00","greatcustomstuff_14",,"","GIANNIS ANTETOKOUNMPO RC 2013-14 ULTIMATE COLLECTION AUTO #/250 BGS 9 w/AUTO 10","Sports Trading Card",,"https://www.ebay.com/itm/255442613202",,,"Ships from United States","7 watchers",,,,
,,,,,"Madison, Wisconsin, United States","155125329791",,"2000","US $2,000.00","bmw_cards2",,"","1952 Bowman Small #78 Bobby Layne Proof SGC Authentic RARE One-of-a-kind!","Sports Trading Card",,"https://www.ebay.com/itm/155125329791",,,,,,,,
,,,,,"Denver, Colorado, United States","254838421151",,"2000","US $2,000.00","cdanielzuk",,"","2005 Exquisite Aaron Rodgers SUPER JERSEY BGS 8 /30!!","Sports Trading Card",,"https://www.ebay.com/itm/254838421151",,,"Ships from United States","12 watchers",,,,
,,,,,"Arlington, Texas, United States","175420903108",,"2000","US $2,000.00","hacksback",,"","2017 Panini Spectra #7 Aaron Judge RC Rookie Jersey Auto BGS 9.5/10 Pop 7","Sports Trading Card",,"https://www.ebay.com/itm/175420903108",,,"Ships from United States",,,,,
