"available","availableText","brand","ean","endedDate","itemLocation","itemNumber","mpn","price","priceWithCurrency","seller","sold","subTitle","title","type","upc","url","wasPrice","wasPriceWithCurrency","whyToBuy/0","whyToBuy/1","whyToBuy/2","whyToBuy/3","whyToBuy/4","whyToBuy/5"
,,,,,"Middleboro, Massachusetts, United States","334097057267",,"2999.99","US $2,999.99","508sportscardsandkicks",,"","MICHAEL JORDAN 2002-03 TOPPS CHROME WHITE BORDER REFRACTOR #D/249 SP BGS 9 !!!","Sports Trading Card",,"https://www.ebay.com/itm/334097057267",,,"Ships from United States","10 watchers",,,,
,,,,,"Milwaukee, Wisconsin, United States","275294750690",,"2999.99","US $2,999.99","ds*cards",,"","2020 Panini Certified PSA 10 JOE BURROW RC.  MAJESTIC ROOKIES ...RARE Pop 5, HOT","Sports Trading Card",,"https://www.ebay.com/itm/275294750690",,,"Ships from United States",,,,,
,,,,,"San Diego, California, United States","304581280377",,"2999.99","US $2,999.99","9999rbush",,"","Mike Stanton 2010 Topps Chrome Gold Refractor RC 44/50 pop 3 PSA 10",,"Does not apply","https://www.ebay.com/itm/304581280377",,,"Ships from United States","6 watchers",,,,
,,,,,"Massapequa Park, New York, United States","404027953422",,"2999.99","US $2,999.99","diamondsports77",,"","2005/06 UD Rookie Authentics Alexander Ovechkin RC Auto /250 BGS 8.5/10 Auto","Sports Trading Card",,"https://www.ebay.com/itm/404027953422",,,"Ships from United States","15 watchers",,,,
,,,,,"Rancho Palos Verdes, California, United States","254852294494",,"2999.99","US $2,999.99","camscards6",,"","2019 Panini Prizm #JMT Ja Morant Sensational Signatures PSA 9","Sports Trading Card",,"https://www.ebay.com/itm/254852294494",,,"Ships from United States",,,,,
,,,,,"Appleton, Wisconsin, United States","255858821468",,"2999.99","US $2,999.99","jh1570",,"","2021 Panini Prizm Cade Cunningham Rookie Gold Spectra 8/10 RC PSA 8 --  POP 1","Sports Trading Card","Does not apply","https://www.ebay.com/itm/255858821468",,,"Ships from United States",,,,,
,,,,,"Belvidere, New Jersey, United States","314089859998",,"2999.99","US $2,999.99","saccwolves",,"","2020 Topps On Demand Ricardo Pepi Bowman MLS Orange 24/25 USA/FC Dallas PSA 9","Sports Trading Card",,"https://www.ebay.com/itm/314089859998",,,"Returns accepted","Ships from United States",,,,
,,,,,"Brooklyn, New York, United States","394316821535",,"2999.99","US $2,999.99","top5sports",,"","2019 DONRUSS OPTIC GOLD VINYL 1/1 DEVIN WHITE RC PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/394316821535",,,"Ships from United States",,,,,
,,,,,"Brooklyn, New York, United States","275525963460",,"2999.99","US $2,999.99","top5sports",,"","2004 PLAYOFF CONTENDERS AUTO PHILIP RIVERS RC BGS 9.5/10 TRUE GEM","Sports Trading Card",,"https://www.ebay.com/itm/275525963460",,,"Ships from United States",,,,,
,,,,,"Cantonment, Florida, United States","295252370634",,"2999.99","US $2,999.99","yourupsman",,"","2021 Panini Prizm Mac Jones #336 Forest Camo /25 Rookie RC PSA 9 Auto 10 Pop 6","Sports Trading Card",,"https://www.ebay.com/itm/295252370634",,,"Ships from United States",,,,,
,,,,,"New York, USA, United States","115484478574",,"2999.99","US $2,999.99","kozmoshockeycards",,"","Patrick Roy 2013-14 Panini Prizm Immortalized Gold Prizm /10 PSA 10 GEM MINT","Sports Trading Card",,"https://www.ebay.com/itm/115484478574",,,"Returns accepted","Ships from United States","6 watchers",,,
,,,,,"Brooklyn, New York, United States","394360541189",,"2999.99","US $2,999.99","top5sports",,"","2009-10 UD ICE PREMIERES RC PATCH AUTO /10 ERIK KARLSSON RC BGS 9.5 POP 2 RPA","Sports Trading Card",,"https://www.ebay.com/itm/394360541189",,,"Ships from United States",,,,,
,,,,,"Rancho Palos Verdes, California, United States","254188125154",,"2999.99","US $2,999.99","camscards6",,"","1997 Fleer Metal Universe Titanium #4 Shaquille O'Neal PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/254188125154",,,"Ships from United States","19 watchers",,,,
,,,,,"Waconia, Minnesota, United States","225281749556",,"2999.99","US $2,999.99","hmik8722_qyqzdccz",,"","2021-22 Crown Royale Luka Doncic Kaboom! PSA 9 Mint","Sports Trading Card",,"https://www.ebay.com/itm/225281749556",,,"Ships from United States",,,,,
,,,,,"Grand Rapids, Michigan, United States","175519412168",,"2999.99","US $2,999.99","dobis.collecting",,"","2020 Upper Deck SP Authentic Connor McDavid Auto Autograph PSA 10 Gem POP 1","Sports Trading Card",,"https://www.ebay.com/itm/175519412168",,,"Ships from United States","5 watchers",,,,
,,,,,"Brooklyn, New York, United States","275488660573",,"2999.99","US $2,999.99","top5sports",,"","2018 DONRUSS OPTIC RR RED AUTO /35 RONALD ACUNA RC BGS 10/10 POP 1","Sports Trading Card",,"https://www.ebay.com/itm/275488660573",,,"Ships from United States",,,,,
,,,,,"Plano, Texas, United States","265873564695",,"2999.99","US $2,999.99","ig_locust.cards",,"","2020 NBA Panini Prizm James Wiseman #RPJWS Rookie Penmanship Auto Green Ice /16","Sports Trading Card",,"https://www.ebay.com/itm/265873564695",,,"Ships from United States",,,,,
,,,,,"Brooklyn, New York, United States","275531031337",,"2999.99","US $2,999.99","top5sports",,"","2014-15 OPC PLATINUM BLACK ICE /25 ANDREI VASILEVSKIY RC BGS 9.5 POP 1 HIGHEST","Sports Trading Card",,"https://www.ebay.com/itm/275531031337",,,"Ships from United States",,,,,
,,,,,"Holly Springs, North Carolina, United States","224377391951",,"2999.99","US $2,999.99","robomen",,"","2013 Topps Update GERRIT COLE #US150 RC YELLOW HAT DESERT CAMO /99 PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/224377391951",,,"Ships from United States",,,,,
,,,,,"Rancho Palos Verdes, California, United States","254444363891",,"2999.99","US $2,999.99","camscards6",,"","2003-04 Upper Deck MVP Rising to The Occasion Gold #RO2 LeBron James 221 of 250","Sports Trading Card",,"https://www.ebay.com/itm/254444363891",,,"Ships from United States","10 watchers",,,,
,,,,,"West Islip, New York, United States","224922500422",,"2999.99","US $2,999.99","grandslamcorner",,"","2002-03 Upper Deck Ultimate Collection YAO MING On Card AUTO RC ROOKIE BGS 8.5",,,"https://www.ebay.com/itm/224922500422",,,"Returns accepted","Ships from United States",,,,
,,,,,"Brooklyn, New York, United States","394367131344",,"2999.99","US $2,999.99","top5sports",,"","2020 PANINI ILLUSIONS GOLD AUTO 3/5 JOE BURROW RC PSA 9 POP 1","Sports Trading Card",,"https://www.ebay.com/itm/394367131344",,,"Ships from United States",,,,,
,,,,,"Macon, Georgia, United States","255619414577",,"2999.99","US $2,999.99","wired_up_aces",,"","👊🏻 2009 Topps UFC Round 2 Georges St-Pierre RC Blue Ink Auto PSA Mint 9!","Sports Trading Card",,"https://www.ebay.com/itm/255619414577",,,"Ships from United States","13 watchers",,,,
,,,,,"Rancho Palos Verdes, California, United States","254895955335",,"2999.99","US $2,999.99","camscards6",,"","2015-16 Panini Prizm Rookie Autographs #15 Devin Booker BGS 10","Sports Trading Card",,"https://www.ebay.com/itm/254895955335",,,"Ships from United States","7 watchers",,,,
,,,,,"Belvidere, New Jersey, United States","313632398735",,"2999.99","US $2,999.99","saccwolves",,"","2019-20 Topps Chrome Cristiano Ronaldo #100 Red Carbon Fiber Refractor PSA 9 !!","Sports Trading Card",,"https://www.ebay.com/itm/313632398735",,,"Returns accepted","Ships from United States",,,,
,,,,,"Middleboro, Massachusetts, United States","233614859131",,"2999.99","US $2,999.99","508sportscardsandkicks",,"","JAYSON TATUM 2017 DONRUSS OPTIC ORANGE REFRACTOR ROOKIE #198 #D/199 SP BGS!","Sports Trading Card",,"https://www.ebay.com/itm/233614859131",,,"Ships from United States",,,,,
,,,,,"Hesperia, California, United States","334470382124",,"2999.99","US $2,999.99","bboycardbreaks",,"","2014 topps chrome davante adams variation refractor auto /75 psa 10 pop 1 rare","Sports Trading Card",,"https://www.ebay.com/itm/334470382124",,,"Ships from United States",,,,,
,,,,,"Belvidere, New Jersey, United States","314069046502",,"2999.99","US $2,999.99","saccwolves",,"","2020-21 Topps museum Soccer #FA-AF Ansu Fati Auto Gold Framed 8/25 PSA 9 Mint","Sports Trading Card",,"https://www.ebay.com/itm/314069046502",,,"Returns accepted","Ships from United States",,,,
,,,,,"Rancho Palos Verdes, California, United States","253803156827",,"2999.99","US $2,999.99","camscards6",,"","2014 Topps Update Red Foil #US26 Mookie Betts PSA 9","Sports Trading Card",,"https://www.ebay.com/itm/253803156827",,,"Ships from United States",,,,,
,,,,,"Natrona Heights, Pennsylvania, United States","155204129422",,"2999.99","US $2,999.99","firecaptain20",,"","PSA 3 1955 Topps Roberto Clemente ROOKIE #164🔥Pittsburgh Pirates🔥STUNNING CARD","Sports Trading Card",,"https://www.ebay.com/itm/155204129422",,,"Ships from United States",,,,,
,,,,,"Belvidere, New Jersey, United States","314069087074",,"2999.99","US $2,999.99","saccwolves",,"","2020-21 Topps Museum Collection UEFA CL Ansu Fati Auto Relic Ruby 3/25 PSA 9","Sports Trading Card",,"https://www.ebay.com/itm/314069087074",,,"Returns accepted","Ships from United States",,,,
,,,,,"Milford, Ohio, United States","165718146433",,"2999.99","US $2,999.99","otherbuddy",,"","2016 National Treasures #M-PM Peyton Manning Auto Patch 1 of 1 SSP BGS 9 Broncos",,,"https://www.ebay.com/itm/165718146433",,,"Returns accepted","Ships from United States",,,,
,,,,,"Sunland, California, United States","314139503884",,"2999.99","US $2,999.99","bigbadcards3",,"","2020-21 Topps Tier One Florian Wirtz Rookie RC Break Out Auto /125 PSA 10 Pop 9","Sports Trading Card",,"https://www.ebay.com/itm/314139503884",,,"Ships from United States","20 watchers",,,,
,,,,,"Rosharon, Texas, United States","125599068054",,"2999.98","US $2,999.98","addicted_2_sports_cards",,"","WANDER FRANCO 2022 Topps Chrome RC #35 SP Rookie PSA 10 Gem Mint "" Pop 1 ""","Sports Trading Card",,"https://www.ebay.com/itm/125599068054",,,"Returns accepted","Ships from United States",,,,
,,,,,"Rosharon, Texas, United States","125607179982",,"2999.98","US $2,999.98","addicted_2_sports_cards",,"","Oneil Cruz 2022 Topps Chrome Gold Refractor Auto RC #d 16/50 Rookie #RA-OC","Sports Trading Card",,"https://www.ebay.com/itm/125607179982",,,"Returns accepted","Ships from United States","9 watchers",,,
,,,,,"Rosharon, Texas, United States","115594654484",,"2999.98","US $2,999.98","addicted_2_sports_cards",,"","Manny Machado 2017 Topps 30th Anniversary Maple Wood Card #d 1/5 Auto PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/115594654484",,,"Returns accepted","Ships from United States",,,,
,,,,,"Santa Ana, California, United States","295226009155",,"2999.95","US $2,999.95","cardpavilion1990",,"","2019-20 Topps Finest UEFA Purple Refractor #/250 Erling Haaland PSA 9 Rookie RC","Sports Trading Card",,"https://www.ebay.com/itm/295226009155",,,"Ships from United States","5 watchers",,,,
,,,,,"Miami, Florida, United States","374033011782",,"3000","US $3,000.00","sellingmytreasures",,"","1954 Topps Ernie Banks Rookie RC Chicago Cubs PSA 6",,,"https://www.ebay.com/itm/374033011782",,,"Returns accepted","Ships from United States","12 watchers",,,
,,,,,"Yorkville, Illinois, United States","185591514080",,"2995","US $2,995.00","bulder2476",,"","2019 Select Tom Brady Cosmic Prizm #201 PSA 10 Gem Mint ~ Rare ~ POP 4","Sports Trading Card",,"https://www.ebay.com/itm/185591514080",,,"Ships from United States","7 watchers",,,,
,,,,,"Fontana, California, United States","265358656604",,"3000","US $3,000.00","jee4030",,"","GEORGE SPRINGER 2011 Gold Bowman Chrome Rookie Card Auto /50 BGS 9.5/10","Sports Trading Card",,"https://www.ebay.com/itm/265358656604",,,"Ships from United States",,,,,
,,,,,"Centreville, Virginia, United States","393156679643",,"3000","US $3,000.00","abehsales",,"","2004 UK Traditions Soccer World Stars Lionel Messi ROOKIE RC PSA 9 MINT","Sports Trading Card",,"https://www.ebay.com/itm/393156679643",,,"Ships from United States","8 watchers",,,,
,,,,,"Spirit Lake, Iowa, United States","265614975818",,"3000","US $3,000.00","yourcardsforsale",,"","2020 Joe Burrow Rookie Zebra Prizm PSA 10 RC Select Premier Level","Sports Trading Card",,"https://www.ebay.com/itm/265614975818",,,"Ships from","United States",,,,
,,,,,"Salt Lake City, Utah, United States","265991348456",,"2999.99","US $2,999.99","cacsalesllc",,"","2016 Panini Grand Reserve Cornerstones Quad Jersey Auto Marble 01/10 BECKETT 9","Sports Trading Card",,"https://www.ebay.com/itm/265991348456",,,"Ships from United States",,,,,
,,,,,"Houston, Texas, United States","384822687312",,"2995","US $2,995.00","pri7611",,"","2021 Bowman Draft Chrome Sapphire Gold /15 MARCELO MAYER #BDC-174 Red Sox PSA 9","Sports Trading Card",,"https://www.ebay.com/itm/384822687312",,,"Ships from United States",,,,,
,,,,,"East Hampton, Connecticut, United States","354418965294",,"2999.95","US $2,999.95","sk_sportscards",,"","2000 Pacific Prism Prospects #156 Tom Brady Rookie Card #/1000 RC PSA 9","Sports Trading Card",,"https://www.ebay.com/itm/354418965294",,,"Ships from United States",,,,,
,,,,,"Dedham, Massachusetts, United States","384652913383",,"2999.99","US $2,999.99","keitoconno_8",,"","2019 Bowman Chrome Mega Box Purple Refractor Wander Franco RC /250 **PSA 10**","Sports Trading Card",,"https://www.ebay.com/itm/384652913383",,,"Returns accepted","Ships from United States",,,,
,,,,,"Marysville, Washington, United States","313905275532",,"2999.99","US $2,999.99","whoson9014",,"","AARON DONALD 2014 Topps Platinum RC AUTO Black Refractor 70/150 BGS 9.5 GEM","Sports Trading Card",,"https://www.ebay.com/itm/313905275532",,,"Returns accepted","Ships from United States",,,,
,,,,,"Irvine, California, United States","114811296980",,"3000","US $3,000.00","lambobam",,"","2018-19 Michael Porter Jr Select Premier Level Tie Dye Prizm Die-Cut PSA 10 #134","Sports Trading Card",,"https://www.ebay.com/itm/114811296980",,,"Returns accepted","Ships from United States",,,,
,,,,,"College Station, Texas, United States","294374066003",,"2999.99","US $2,999.99","swcardworld",,"","Giannis Antetokounmpo 2013-14 Select RC RPA Patch Auto BGS 9 Sub 9.5 🔥 Bucks","Sports Trading Card",,"https://www.ebay.com/itm/294374066003",,,"Ships from United States","45 watchers",,,,
,,,,,"Dedham, Massachusetts, United States","385076244048",,"2999.99","US $2,999.99","keitoconno_8",,"","2013 Manny Machado Topps Spring Fever Refractor Auto #/72 PSA 10 - POP 2","Sports Trading Card",,"https://www.ebay.com/itm/385076244048",,,"Returns accepted","Ships from United States",,,,
,,,,,"Locust Grove, Virginia, United States","265723618309",,"2999.99","US $2,999.99","mbures713",,"","2020-21 Topps Museum Collection UCL Ruby Jude Bellingham #15/25 RC PSA 10 POP 1","Sports Trading Card",,"https://www.ebay.com/itm/265723618309",,,"Returns accepted","Ships from United States",,,,
,,,,,"South Milwaukee, Wisconsin, United States","164886852564",,"3000","US $3,000.00","joshei-92",,"","Estevan Florial Yankees 2018 Bowman 1st Chrome Orange Auto 20/25 BGS9.5 Yankees","Sports Trading Card",,"https://www.ebay.com/itm/164886852564",,,"Ships from United States",,,,,
,,,,,"Vero Beach, Florida, United States","175478590110",,"3000","US $3,000.00","diegop41",,"","21-22 PANINI CHRONICLES CONTENDERS OPTIC GAVI ORANGE ICE /23 ROOKIE TICKET BGS 9","Sports Trading Card",,"https://www.ebay.com/itm/175478590110",,,"Ships from United States","6 watchers",,,,
,,,,,"New Ulm, Minnesota, United States","234680999716",,"2999.95","US $2,999.95","precious_metal_gems",,"","2015-16 Panini Prizm Gold Prizms Allen Iverson #/10 PSA 9 MINT! *POP 2*","Sports Trading Card",,"https://www.ebay.com/itm/234680999716",,,"Ships from United States","22 watchers",,,,
,,,,,"Huntington, Indiana, United States","363929963768",,"3000","US $3,000.00","lukescards23",,"","2017 Flawless BABE RUTH MICKEY MANTLE LOU GEHRIG BAT PATCH JERSEY 11/15 BGS 9.5","Sports Trading Card",,"https://www.ebay.com/itm/363929963768",,,"Ships from United States","21 watchers",,,,
,,,,,"Romeoville, Illinois, United States","185094214965",,"3000","US $3,000.00","pollywntsum",,"","2018-19 Contenders Rookie Dual Ticket Luka Doncic, Young JERSEY RC PSA 10 GEM","Sports Trading Card",,"https://www.ebay.com/itm/185094214965",,,"Ships from United States","19 watchers",,,,
,,,,,"Peru, Illinois, United States","255799545514",,"2999.99","US $2,999.99","chitown_sportscards01",,"","2016-17 Panini Prestige Kobe Bryant Old School Signatures Auto /49 PSA 10 Lakers","Sports Trading Card",,"https://www.ebay.com/itm/255799545514",,,"11","Watchers",,,,
,,,,,"Draper, Utah, United States","225206241993",,"3000","US $3,000.00","domandatutto",,"","2019-20 Absolute Glass Darius Garland RC BGS 10 Pristine Black Label Cavs","Sports Trading Card",,"https://www.ebay.com/itm/225206241993",,,"Ships from United States","9 watchers",,,,
,,,,,"Daytona Beach, Florida, United States","385278798804",,"2999.99","US $2,999.99","zelda007",,"","2020 Panini Prizm Black Jalen Hurts RC Auto Blue /25 PSA 9 ""Mint"" Stunning Card!","Sports Trading Card",,"https://www.ebay.com/itm/385278798804",,,"Ships from United States",,,,,
,,,,,"Rochester, Michigan, United States","125554977742",,"2999.9","US $2,999.90","rckaltlsnix526",,"","2019 Topps Chrome Vladimir Guerrero Jr Purple RC auto /250 BGS 9.5 #RA-VGJ MINT",,,"https://www.ebay.com/itm/125554977742",,,"Ships from United States",,,,,
,,,,,"Renton, Washington, United States","165555919680",,"3000","US $3,000.00","collectdopecards",,"","2019-20 Mosaic Ja Morant Genesis Rc SP #219 PSA 10 - POP 65 Memphis Grizzlies","Sports Trading Card",,"https://www.ebay.com/itm/165555919680",,,"Ships from United States",,,,,
,,,,,"Brigham City, Utah, United States","354032492123",,"2999","US $2,999.00","antcro_6839",,"","2003 Ultra Gold Medallion #171 Lebron James RC SGC 10","Sports Trading Card",,"https://www.ebay.com/itm/354032492123",,,"Returns accepted","Ships from United States",,,,
,,,,,"Peru, Illinois, United States","255655393491",,"2999.99","US $2,999.99","chitown_sportscards01",,"","2007-08 Bowman Elevation Bill Russell Game Used Patch Auto /15 PSA 9/9 Celtics","Sports Trading Card",,"https://www.ebay.com/itm/255655393491",,,"Ships from United States",,,,,
